latitude,longitude,date,sea_surface_temp_c,surface_par,day_length_hours,season,hemisphere,distance_from_coast_km,euphotic_zone_depth_m,sampling_depth_m,primary_prod_integrated_mg_c_m2_day,satellite_chlorophyll,satellite_sst,gcomc_chlorophyll
-63.0017,-57.999,1985-01-07,-0.44,31.56,19.18782167,Winter,southern,10.6857,46.9271551,33.0,272.06,0.2483593672513961,0.1375000029802322,
40.8,14.23,1985-01-07,13.86,14.51,9.188168243,Winter,northern,2.91784,57.73848262,10.0,42.81,0.5530548095703125,15.466249465942385,
-63.0017,-57.999,1985-01-07,-0.44,31.56,19.18782167,Winter,southern,10.6857,46.9271551,0.0,272.06,0.2483593672513961,0.1375000029802322,
40.8,14.23,1985-01-07,13.86,14.51,9.188168243,Winter,northern,2.91784,57.73848262,0.0,42.81,0.5530548095703125,15.466249465942385,
-63.0017,-57.999,1985-01-07,-0.44,31.56,19.18782167,Winter,southern,10.6857,46.9271551,15.0,272.06,0.2483593672513961,0.1375000029802322,
-63.0017,-57.999,1985-01-07,-0.44,31.56,19.18782167,Winter,southern,10.6857,46.9271551,9.0,272.06,0.2483593672513961,0.1375000029802322,
-63.0017,-57.999,1985-01-07,-0.44,31.56,19.18782167,Winter,southern,10.6857,46.9271551,43.0,272.06,0.2483593672513961,0.1375000029802322,
-63.0017,-57.999,1985-01-07,-0.44,31.56,19.18782167,Winter,southern,10.6857,46.9271551,66.0,272.06,0.2483593672513961,0.1375000029802322,
40.8,14.23,1985-01-07,13.86,14.51,9.188168243,Winter,northern,2.91784,57.73848262,20.0,42.81,0.5530548095703125,15.466249465942385,
40.8,14.23,1985-01-07,13.86,14.51,9.188168243,Winter,northern,2.91784,57.73848262,40.0,42.81,0.5530548095703125,15.466249465942385,
40.8,14.23,1985-01-07,13.86,14.51,9.188168243,Winter,northern,2.91784,57.73848262,60.0,42.81,0.5530548095703125,15.466249465942385,
40.8,14.23,1985-01-07,13.86,14.51,9.188168243,Winter,northern,2.91784,57.73848262,5.0,42.81,0.5530548095703125,15.466249465942385,
40.8,14.23,1985-01-07,13.86,14.51,9.188168243,Winter,northern,2.91784,57.73848262,2.0,42.81,0.5530548095703125,15.466249465942385,
-63.0017,-57.999,1985-01-07,-0.44,31.56,19.18782167,Winter,southern,10.6857,46.9271551,22.0,272.06,0.2483593672513961,0.1375000029802322,
-61.4533,-57.3783,1985-01-06,-0.4,36.65,18.6035373,Winter,southern,51.7364,30.16633137,11.0,520.295,0.450062483549118,1.0049999952316284,
-61.4533,-57.3783,1985-01-06,-0.4,36.65,18.6035373,Winter,southern,51.7364,30.16633137,0.0,520.295,0.450062483549118,1.0049999952316284,
-61.4533,-57.3783,1985-01-06,-0.4,36.65,18.6035373,Winter,southern,51.7364,30.16633137,42.0,520.295,0.450062483549118,1.0049999952316284,
-61.4533,-57.3783,1985-01-06,-0.4,36.65,18.6035373,Winter,southern,51.7364,30.16633137,100.0,520.295,0.450062483549118,1.0049999952316284,
-61.4533,-57.3783,1985-01-06,-0.4,36.65,18.6035373,Winter,southern,51.7364,30.16633137,17.0,520.295,0.450062483549118,1.0049999952316284,
-61.4533,-57.3783,1985-01-06,-0.4,36.65,18.6035373,Winter,southern,51.7364,30.16633137,23.0,520.295,0.450062483549118,1.0049999952316284,
40.8,14.23,1984-01-26,13.86,14.51,9.680800177,Winter,northern,2.91784,44.05993399,0.0,96.28,0.5530548095703125,15.466249465942385,
40.8,14.23,1984-01-26,13.86,14.51,9.680800177,Winter,northern,2.91784,44.05993399,2.0,96.28,0.5530548095703125,15.466249465942385,
40.8,14.23,1984-01-26,13.86,14.51,9.680800177,Winter,northern,2.91784,44.05993399,40.0,96.28,0.5530548095703125,15.466249465942385,
40.8,14.23,1984-01-26,13.86,14.51,9.680800177,Winter,northern,2.91784,44.05993399,60.0,96.28,0.5530548095703125,15.466249465942385,
40.8,14.23,1984-01-26,13.86,14.51,9.680800177,Winter,northern,2.91784,44.05993399,10.0,96.28,0.5530548095703125,15.466249465942385,
40.8,14.23,1984-01-26,13.86,14.51,9.680800177,Winter,northern,2.91784,44.05993399,5.0,96.28,0.5530548095703125,15.466249465942385,
40.8,14.23,1984-01-26,13.86,14.51,9.680800177,Winter,northern,2.91784,44.05993399,20.0,96.28,0.5530548095703125,15.466249465942385,
-10.1083,65.0217,1983-01-24,29.84,47.15,12.44888806,Winter,southern,787.885,112.1289206,100.0,95.875,0.0752941370010376,29.184415817260746,
-10.3517,64.9917,1983-01-24,29.77,47.7,12.46068722,Winter,southern,804.395,122.2372024,30.0,23.18,0.0796874016523361,29.2081241607666,
-10.3517,64.9917,1983-01-24,29.77,47.7,12.46068722,Winter,southern,804.395,122.2372024,20.0,23.18,0.0796874016523361,29.2081241607666,
-10.3517,64.9917,1983-01-24,29.77,47.7,12.46068722,Winter,southern,804.395,122.2372024,12.0,23.18,0.0796874016523361,29.2081241607666,
-10.3517,64.9917,1983-01-24,29.77,47.7,12.46068722,Winter,southern,804.395,122.2372024,8.0,23.18,0.0796874016523361,29.2081241607666,
-10.3517,64.9917,1983-01-24,29.77,47.7,12.46068722,Winter,southern,804.395,122.2372024,0.0,23.18,0.0796874016523361,29.2081241607666,
-10.2833,65.0117,1983-01-24,29.77,46.71,12.45736949,Winter,southern,798.413,112.1289206,100.0,115.185,0.0761028826236724,29.142498016357425,
-10.2833,65.0117,1983-01-24,29.77,46.71,12.45736949,Winter,southern,798.413,112.1289206,45.0,115.185,0.0761028826236724,29.142498016357425,
-10.3517,64.9917,1983-01-24,29.77,47.7,12.46068722,Winter,southern,804.395,122.2372024,100.0,23.18,0.0796874016523361,29.2081241607666,
-10.1083,65.0217,1983-01-24,29.84,47.15,12.44888806,Winter,southern,787.885,112.1289206,75.0,95.875,0.0752941370010376,29.184415817260746,
-10.3517,64.9917,1983-01-24,29.77,47.7,12.46068722,Winter,southern,804.395,122.2372024,70.0,23.18,0.0796874016523361,29.2081241607666,
-10.1083,65.0217,1983-01-24,29.84,47.15,12.44888806,Winter,southern,787.885,112.1289206,55.0,95.875,0.0752941370010376,29.184415817260746,
-10.1083,65.0217,1983-01-24,29.84,47.15,12.44888806,Winter,southern,787.885,112.1289206,25.0,95.875,0.0752941370010376,29.184415817260746,
-10.1083,65.0217,1983-01-24,29.84,47.15,12.44888806,Winter,southern,787.885,112.1289206,13.0,95.875,0.0752941370010376,29.184415817260746,
-10.1083,65.0217,1983-01-24,29.84,47.15,12.44888806,Winter,southern,787.885,112.1289206,0.0,95.875,0.0752941370010376,29.184415817260746,
-10.2833,65.0117,1983-01-24,29.77,46.71,12.45736949,Winter,southern,798.413,112.1289206,0.0,115.185,0.0761028826236724,29.142498016357425,
-10.3517,64.9917,1983-01-24,29.77,47.7,12.46068722,Winter,southern,804.395,122.2372024,40.0,23.18,0.0796874016523361,29.2081241607666,
-10.2833,65.0117,1983-01-24,29.77,46.71,12.45736949,Winter,southern,798.413,112.1289206,13.0,115.185,0.0761028826236724,29.142498016357425,
-10.1083,65.0217,1983-01-24,29.84,47.15,12.44888806,Winter,southern,787.885,112.1289206,65.0,95.875,0.0752941370010376,29.184415817260746,
-10.145,65.9417,1983-01-23,29.17,48.14,12.45691547,Winter,southern,702.592,112.1289206,15.0,43.95,0.080684944987297,29.045000076293945,
-9.95,65.1017,1983-01-23,29.55,47.27,12.44735095,Winter,southern,771.975,112.1289206,0.0,12.085,0.0743403434753418,29.23583221435547,
-10.0017,65.06,1983-01-23,29.55,47.39,12.44988558,Winter,southern,779.909,112.1289206,40.0,71.855,0.0762631744146347,29.261249542236328,
-10.145,65.9417,1983-01-23,29.17,48.14,12.45691547,Winter,southern,702.592,112.1289206,45.0,43.95,0.080684944987297,29.045000076293945,
-10.0017,65.06,1983-01-23,29.55,47.39,12.44988558,Winter,southern,779.909,112.1289206,50.0,71.855,0.0762631744146347,29.261249542236328,
-10.145,65.9417,1983-01-23,29.17,48.14,12.45691547,Winter,southern,702.592,112.1289206,0.0,43.95,0.080684944987297,29.045000076293945,
-10.0017,65.06,1983-01-23,29.55,47.39,12.44988558,Winter,southern,779.909,112.1289206,75.0,71.855,0.0762631744146347,29.261249542236328,
-10.0017,65.06,1983-01-23,29.55,47.39,12.44988558,Winter,southern,779.909,112.1289206,100.0,71.855,0.0762631744146347,29.261249542236328,
-10.0017,65.06,1983-01-23,29.55,47.39,12.44988558,Winter,southern,779.909,112.1289206,30.0,71.855,0.0762631744146347,29.261249542236328,
-9.95,65.1017,1983-01-23,29.55,47.27,12.44735095,Winter,southern,771.975,112.1289206,47.0,12.085,0.0743403434753418,29.23583221435547,
-10.145,65.9417,1983-01-23,29.17,48.14,12.45691547,Winter,southern,702.592,112.1289206,100.0,43.95,0.080684944987297,29.045000076293945,
-10.0017,65.06,1983-01-23,29.55,47.39,12.44988558,Winter,southern,779.909,112.1289206,0.0,71.855,0.0762631744146347,29.261249542236328,
-10.0017,65.06,1983-01-23,29.55,47.39,12.44988558,Winter,southern,779.909,112.1289206,12.0,71.855,0.0762631744146347,29.261249542236328,
-10.0017,65.06,1983-01-23,29.55,47.39,12.44988558,Winter,southern,779.909,112.1289206,20.0,71.855,0.0762631744146347,29.261249542236328,
-10.1083,65.0217,1983-01-23,29.55,47.92,12.45511443,Winter,southern,787.885,106.6080201,100.0,42.75,0.0752941370010376,29.184415817260746,
-9.95,65.1017,1983-01-23,29.55,47.27,12.44735095,Winter,southern,771.975,112.1289206,8.0,12.085,0.0743403434753418,29.23583221435547,
-9.95,65.1017,1983-01-23,29.55,47.27,12.44735095,Winter,southern,771.975,112.1289206,100.0,12.085,0.0743403434753418,29.23583221435547,
-10.0017,65.06,1983-01-23,29.55,47.39,12.44988558,Winter,southern,779.909,112.1289206,60.0,71.855,0.0762631744146347,29.261249542236328,
-10.1083,65.0217,1983-01-23,29.55,47.92,12.45511443,Winter,southern,787.885,106.6080201,0.0,42.75,0.0752941370010376,29.184415817260746,
-10.1083,65.0217,1983-01-23,29.55,47.92,12.45511443,Winter,southern,787.885,106.6080201,20.0,42.75,0.0752941370010376,29.184415817260746,
-10.1083,65.0217,1983-01-23,29.55,47.92,12.45511443,Winter,southern,787.885,106.6080201,50.0,42.75,0.0752941370010376,29.184415817260746,
-10.0017,65.06,1983-01-23,29.55,47.39,12.44988558,Winter,southern,779.909,112.1289206,8.0,71.855,0.0762631744146347,29.261249542236328,
-10.145,65.9417,1983-01-22,28.98,48.08,12.46301829,Winter,southern,702.592,106.6080201,50.0,35.4,0.080684944987297,29.045000076293945,
-10.145,65.9417,1983-01-22,28.98,48.08,12.46301829,Winter,southern,702.592,106.6080201,10.0,35.4,0.080684944987297,29.045000076293945,
-10.145,65.9417,1983-01-22,28.98,48.08,12.46301829,Winter,southern,702.592,106.6080201,25.0,35.4,0.080684944987297,29.045000076293945,
-10.145,65.9417,1983-01-22,28.98,48.08,12.46301829,Winter,southern,702.592,106.6080201,100.0,35.4,0.080684944987297,29.045000076293945,
-10.145,65.9417,1983-01-22,28.98,48.08,12.46301829,Winter,southern,702.592,106.6080201,0.0,35.4,0.080684944987297,29.045000076293945,
-10.8783,66.235,1983-01-20,29.07,50.81,12.5121766,Winter,southern,723.706,122.2372024,0.0,39.68,0.07050721347332,29.07499885559082,
-11.35,66.025,1983-01-20,28.87,50.32,12.53634312,Winter,southern,774.437,112.1289206,8.0,17.14,0.064824141561985,29.021499633789062,
-11.35,66.025,1983-01-20,28.87,50.32,12.53634312,Winter,southern,774.437,112.1289206,0.0,17.14,0.064824141561985,29.021499633789062,
-10.8783,66.235,1983-01-20,29.07,50.81,12.5121766,Winter,southern,723.706,122.2372024,100.0,39.68,0.07050721347332,29.07499885559082,
-10.8783,66.235,1983-01-20,29.07,50.81,12.5121766,Winter,southern,723.706,122.2372024,40.0,39.68,0.07050721347332,29.07499885559082,
-11.35,66.025,1983-01-20,28.87,50.32,12.53634312,Winter,southern,774.437,112.1289206,40.0,17.14,0.064824141561985,29.021499633789062,
-10.8783,66.235,1983-01-20,29.07,50.81,12.5121766,Winter,southern,723.706,122.2372024,7.0,39.68,0.07050721347332,29.07499885559082,
-10.3383,66.495,1983-01-20,29.06,49.45,12.48461106,Winter,southern,664.321,122.2372024,100.0,70.72,0.0748891085386276,29.137500762939453,
-10.3383,66.495,1983-01-20,29.06,49.45,12.48461106,Winter,southern,664.321,122.2372024,45.0,70.72,0.0748891085386276,29.137500762939453,
-11.35,66.025,1983-01-20,28.87,50.32,12.53634312,Winter,southern,774.437,112.1289206,100.0,17.14,0.064824141561985,29.021499633789062,
-10.3383,66.495,1983-01-20,29.06,49.45,12.48461106,Winter,southern,664.321,122.2372024,13.0,70.72,0.0748891085386276,29.137500762939453,
-10.3383,66.495,1983-01-20,29.06,49.45,12.48461106,Winter,southern,664.321,122.2372024,0.0,70.72,0.0748891085386276,29.137500762939453,
-8.8417,67.2,1983-01-19,28.9,46.47,12.41362571,Winter,southern,514.197,122.2372024,100.0,34.975,0.0842036977410316,29.26999855041504,
-7.8533,67.6633,1983-01-19,28.85,44.99,12.36331966,Winter,southern,423.52,122.2372024,45.0,33.775,0.0891568958759307,29.133750915527344,
-7.8533,67.6633,1983-01-19,28.85,44.99,12.36331966,Winter,southern,423.52,122.2372024,100.0,33.775,0.0891568958759307,29.133750915527344,
-8.8417,67.2,1983-01-19,28.9,46.47,12.41362571,Winter,southern,514.197,122.2372024,45.0,34.975,0.0842036977410316,29.26999855041504,
-8.3467,67.425,1983-01-19,28.69,46.21,12.38839786,Winter,southern,466.234,122.2372024,8.0,28.52,0.0844131857156753,29.232498168945312,
-8.3467,67.425,1983-01-19,28.69,46.21,12.38839786,Winter,southern,466.234,122.2372024,40.0,28.52,0.0844131857156753,29.232498168945312,
-8.3467,67.425,1983-01-19,28.69,46.21,12.38839786,Winter,southern,466.234,122.2372024,100.0,28.52,0.0844131857156753,29.232498168945312,
-8.8417,67.2,1983-01-19,28.9,46.47,12.41362571,Winter,southern,514.197,122.2372024,0.0,34.975,0.0842036977410316,29.26999855041504,
-8.8417,67.2,1983-01-19,28.9,46.47,12.41362571,Winter,southern,514.197,122.2372024,10.0,34.975,0.0842036977410316,29.26999855041504,
-8.3467,67.425,1983-01-19,28.69,46.21,12.38839786,Winter,southern,466.234,122.2372024,0.0,28.52,0.0844131857156753,29.232498168945312,
-9.3383,66.9667,1983-01-19,29.22,47.13,12.43900826,Winter,southern,559.085,122.2372024,49.0,44.93,0.0769275724887847,29.0816650390625,
-9.3383,66.9667,1983-01-19,29.22,47.13,12.43900826,Winter,southern,559.085,122.2372024,8.0,44.93,0.0769275724887847,29.0816650390625,
-9.3383,66.9667,1983-01-19,29.22,47.13,12.43900826,Winter,southern,559.085,122.2372024,100.0,44.93,0.0769275724887847,29.0816650390625,
-7.8533,67.6633,1983-01-19,28.85,44.99,12.36331966,Winter,southern,423.52,122.2372024,15.0,33.775,0.0891568958759307,29.133750915527344,
-7.8533,67.6633,1983-01-19,28.85,44.99,12.36331966,Winter,southern,423.52,122.2372024,0.0,33.775,0.0891568958759307,29.133750915527344,
-7.6167,67.1583,1983-01-19,28.83,44.87,12.3513168,Winter,southern,470.951,112.1289206,100.0,28.985,0.0905599296092987,29.167999267578125,
-7.6167,67.1583,1983-01-19,28.83,44.87,12.3513168,Winter,southern,470.951,112.1289206,53.0,28.985,0.0905599296092987,29.167999267578125,
-7.6167,67.1583,1983-01-19,28.83,44.87,12.3513168,Winter,southern,470.951,112.1289206,13.0,28.985,0.0905599296092987,29.167999267578125,
-7.6167,67.1583,1983-01-19,28.83,44.87,12.3513168,Winter,southern,470.951,112.1289206,0.0,28.985,0.0905599296092987,29.167999267578125,
-9.3383,66.9667,1983-01-19,29.22,47.13,12.43900826,Winter,southern,559.085,122.2372024,0.0,44.93,0.0769275724887847,29.0816650390625,
-8.6117,66.7,1983-01-18,28.86,45.48,12.40652835,Winter,southern,551.341,122.2372024,40.0,59.66,0.0874671936035156,29.105833053588867,
-8.1167,66.9333,1983-01-18,28.66,45.85,12.38106199,Winter,southern,507.19,122.2372024,100.0,74.495,0.087430365383625,29.208749771118164,
-8.1167,66.9333,1983-01-18,28.66,45.85,12.38106199,Winter,southern,507.19,122.2372024,53.0,74.495,0.087430365383625,29.208749771118164,
-8.1167,66.9333,1983-01-18,28.66,45.85,12.38106199,Winter,southern,507.19,122.2372024,8.0,74.495,0.087430365383625,29.208749771118164,
-8.1167,66.9333,1983-01-18,28.66,45.85,12.38106199,Winter,southern,507.19,122.2372024,0.0,74.495,0.087430365383625,29.208749771118164,
-8.6117,66.7,1983-01-18,28.86,45.48,12.40652835,Winter,southern,551.341,122.2372024,100.0,59.66,0.0874671936035156,29.105833053588867,
-8.6117,66.7,1983-01-18,28.86,45.48,12.40652835,Winter,southern,551.341,122.2372024,12.0,59.66,0.0874671936035156,29.105833053588867,
-10.5633,65.8,1983-01-18,29.06,49.41,12.5076731,Winter,southern,743.929,112.1289206,47.0,29.85,0.0764099955558776,29.078125,
-9.1167,66.45,1983-01-18,28.93,46.66,12.43258302,Winter,southern,596.94,122.2372024,100.0,72.495,0.0772617310285568,29.17099952697754,
-10.5633,65.8,1983-01-18,29.06,49.41,12.5076731,Winter,southern,743.929,112.1289206,12.0,29.85,0.0764099955558776,29.078125,
-10.5633,65.8,1983-01-18,29.06,49.41,12.5076731,Winter,southern,743.929,112.1289206,100.0,29.85,0.0764099955558776,29.078125,
-8.6117,66.7,1983-01-18,28.86,45.48,12.40652835,Winter,southern,551.341,122.2372024,0.0,59.66,0.0874671936035156,29.105833053588867,
-9.1167,66.45,1983-01-18,28.93,46.66,12.43258302,Winter,southern,596.94,122.2372024,14.0,72.495,0.0772617310285568,29.17099952697754,
-9.1167,66.45,1983-01-18,28.93,46.66,12.43258302,Winter,southern,596.94,122.2372024,47.0,72.495,0.0772617310285568,29.17099952697754,
-9.1167,66.45,1983-01-18,28.93,46.66,12.43258302,Winter,southern,596.94,122.2372024,0.0,72.495,0.0772617310285568,29.17099952697754,
-10.5633,65.8,1983-01-18,29.06,49.41,12.5076731,Winter,southern,743.929,112.1289206,0.0,29.85,0.0764099955558776,29.078125,
-11.1,65.5467,1983-01-17,28.72,51.17,12.54154791,Winter,southern,798.752,122.2372024,0.0,31.75,0.0717007964849472,29.136249542236328,
-10.87,65.0367,1983-01-17,28.84,51.04,12.52939083,Winter,southern,830.308,112.1289206,10.0,31.3,0.0791307240724563,29.04166603088379,
-10.87,65.0367,1983-01-17,28.84,51.04,12.52939083,Winter,southern,830.308,112.1289206,47.0,31.3,0.0791307240724563,29.04166603088379,
-10.87,65.0367,1983-01-17,28.84,51.04,12.52939083,Winter,southern,830.308,112.1289206,100.0,31.3,0.0791307240724563,29.04166603088379,
-9.3817,65.7467,1983-01-17,28.78,48.37,12.45119045,Winter,southern,681.7,91.91149122,40.0,44.85,0.0762708634138107,29.206666946411133,
-11.1,65.5467,1983-01-17,28.72,51.17,12.54154791,Winter,southern,798.752,122.2372024,10.0,31.75,0.0717007964849472,29.136249542236328,
-11.1,65.5467,1983-01-17,28.72,51.17,12.54154791,Winter,southern,798.752,122.2372024,100.0,31.75,0.0717007964849472,29.136249542236328,
-10.87,65.0367,1983-01-17,28.84,51.04,12.52939083,Winter,southern,830.308,112.1289206,0.0,31.3,0.0791307240724563,29.04166603088379,
-10.3733,65.2583,1983-01-17,29.1,48.78,12.50320497,Winter,southern,780.03,122.2372024,100.0,28.135,0.0783374458551406,29.148571014404297,
-11.1,65.5467,1983-01-17,28.72,51.17,12.54154791,Winter,southern,798.752,122.2372024,40.0,31.75,0.0717007964849472,29.136249542236328,
-10.3733,65.2583,1983-01-17,29.1,48.78,12.50320497,Winter,southern,780.03,122.2372024,10.0,28.135,0.0783374458551406,29.148571014404297,
-9.8817,65.4933,1983-01-17,28.99,51.09,12.47737587,Winter,southern,731.028,112.1289206,38.0,38.24,0.0774653851985931,29.14874839782715,
-10.3733,65.2583,1983-01-17,29.1,48.78,12.50320497,Winter,southern,780.03,122.2372024,0.0,28.135,0.0783374458551406,29.148571014404297,
-9.8817,65.4933,1983-01-17,28.99,51.09,12.47737587,Winter,southern,731.028,112.1289206,100.0,38.24,0.0774653851985931,29.14874839782715,
-9.8817,65.4933,1983-01-17,28.99,51.09,12.47737587,Winter,southern,731.028,112.1289206,14.0,38.24,0.0774653851985931,29.14874839782715,
-9.3817,65.7467,1983-01-17,28.78,48.37,12.45119045,Winter,southern,681.7,91.91149122,0.0,44.85,0.0762708634138107,29.206666946411133,
-9.3817,65.7467,1983-01-17,28.78,48.37,12.45119045,Winter,southern,681.7,91.91149122,10.0,44.85,0.0762708634138107,29.206666946411133,
-9.8817,65.4933,1983-01-17,28.99,51.09,12.47737587,Winter,southern,731.028,112.1289206,0.0,38.24,0.0774653851985931,29.14874839782715,
-9.3817,65.7467,1983-01-17,28.78,48.37,12.45119045,Winter,southern,681.7,91.91149122,100.0,44.85,0.0762708634138107,29.206666946411133,
-10.3733,65.2583,1983-01-17,29.1,48.78,12.50320497,Winter,southern,780.03,122.2372024,37.0,28.135,0.0783374458551406,29.148571014404297,
-7.8717,66.4467,1983-01-16,28.54,46.1,12.37655418,Winter,southern,550.352,122.2372024,35.0,21.25,0.0910998284816742,29.177499771118164,
-8.8833,65.9667,1983-01-16,28.85,46.76,12.42965984,Winter,southern,636.396,112.1289206,0.0,36.95,0.084887683391571,29.189998626708984,
-7.68,65.94,1983-01-16,28.58,45.73,12.36652307,Winter,southern,600.564,122.2372024,10.0,43.0,0.0895453691482544,29.105712890625,
-7.68,65.94,1983-01-16,28.58,45.73,12.36652307,Winter,southern,600.564,122.2372024,0.0,43.0,0.0895453691482544,29.105712890625,
-8.8833,65.9667,1983-01-16,28.85,46.76,12.42965984,Winter,southern,636.396,112.1289206,100.0,36.95,0.084887683391571,29.189998626708984,
-8.8833,65.9667,1983-01-16,28.85,46.76,12.42965984,Winter,southern,636.396,112.1289206,50.0,36.95,0.084887683391571,29.189998626708984,
-8.8833,65.9667,1983-01-16,28.85,46.76,12.42965984,Winter,southern,636.396,112.1289206,10.0,36.95,0.084887683391571,29.189998626708984,
